frame,time,ROI,R,G,B
54,2700.0,left lower nasal sidewall,200.45454545454547,145.92207792207793,114.3896103896104
54,2700.0,right lower nasal sidewall,186.76666666666668,134.80833333333334,110.83333333333333
54,2700.0,left mid nasal sidewall,174.67307692307693,126.07692307692308,96.34615384615384
54,2700.0,right mid nasal sidewall,171.33333333333334,123.28125,98.34375
54,2700.0,philtrum,125.13300492610837,80.94088669950739,66.47783251231527
54,2700.0,left upper lip,154.68217054263565,106.75968992248062,86.07751937984496
54,2700.0,right upper lip,155.69005847953215,110.15789473684211,92.29824561403508
54,2700.0,left nasolabial fold,171.7608695652174,122.7445652173913,99.59782608695652
54,2700.0,right nasolabial fold,152.06967213114754,108.65163934426229,89.13934426229508
54,2700.0,left temporal,188.77142857142857,144.56785714285715,112.04642857142858
54,2700.0,right temporal,154.19809825673534,113.61014263074485,88.05229793977813
54,2700.0,left malar,187.67298578199052,139.56990521327015,110.53199052132702
54,2700.0,right malar,170.40053523639608,124.39696699375557,99.81266726137378
54,2700.0,left lower cheek,161.85042735042734,121.65099715099716,96.02706552706553
54,2700.0,right lower cheek,155.34553191489363,113.83829787234042,89.32085106382979
54,2700.0,chin,128.69166666666666,90.12708333333333,69.45520833333333
54,2700.0,left marionette fold,136.34069400630915,99.89905362776025,75.97476340694006
54,2700.0,right marionette fold,127.31317494600432,90.24190064794817,70.1511879049676
55,2750.0,lower medial forehead,106.6504347826087,79.14086956521739,64.58608695652174
55,2750.0,left lower lateral forehead,164.38816738816737,121.73015873015873,92.93939393939394
55,2750.0,right lower lateral forehead,128.12350119904076,94.2757793764988,75.39808153477219
55,2750.0,glabella,142.80082417582418,104.87087912087912,86.08104395604396
55,2750.0,upper nasal dorsum,144.7051282051282,103.22564102564102,82.62564102564103
55,2750.0,lower nasal dorsum,224.77300613496934,170.03680981595093,140.4723926380368
55,2750.0,soft triangle,191.34131736526948,136.91616766467067,115.22754491017965
55,2750.0,left ala,212.9855072463768,156.15942028985506,127.20289855072464
55,2750.0,right ala,193.96581196581195,135.43589743589743,113.52991452991454
55,2750.0,nasal tip,226.0091743119266,168.39449541284404,141.5045871559633
55,2750.0,left lower nasal sidewall,204.47435897435898,148.92307692307693,118.2051282051282
55,2750.0,right lower nasal sidewall,184.04237288135593,132.42372881355934,108.62711864406779
55,2750.0,left mid nasal sidewall,174.94230769230768,126.21153846153847,96.8076923076923
55,2750.0,right mid nasal sidewall,167.86315789473684,120.23157894736842,95.51578947368421
55,2750.0,philtrum,126.18367346938776,81.25510204081633,66.63265306122449
55,2750.0,left upper lip,152.54676258992805,105.00719424460432,84.62589928057554
55,2750.0,right upper lip,157.09411764705882,111.49411764705883,93.2764705882353
55,2750.0,left nasolabial fold,170.5989847715736,123.18274111675127,99.41116751269035
55,2750.0,right nasolabial fold,154.25416666666666,111.21666666666667,90.97916666666667
55,2750.0,left temporal,188.2919708029197,143.66423357664235,111.08029197080292
55,2750.0,right temporal,155.67100977198697,114.6970684039088,88.93159609120521
55,2750.0,left malar,187.6283292978208,139.3958837772397,110.88377723970945
55,2750.0,right malar,170.10079575596816,124.01503094606542,99.8028293545535
55,2750.0,left lower cheek,160.87197724039828,121.1778093883357,95.57752489331436
55,2750.0,right lower cheek,154.45454545454547,113.0576923076923,88.7395104895105
55,2750.0,chin,128.51282051282053,90.09435897435897,69.87794871794871
55,2750.0,left marionette fold,136.59677419354838,100.16774193548387,76.40645161290323
55,2750.0,right marionette fold,126.17943107221006,89.80743982494529,68.65864332603938
56,2800.0,lower medial forehead,107.05633802816901,79.47711267605634,64.83098591549296
56,2800.0,left lower lateral forehead,164.0983379501385,121.54016620498615,92.79501385041551
56,2800.0,right lower lateral forehead,127.54853801169591,93.80818713450293,75.09590643274854
56,2800.0,glabella,142.05818673883627,104.21515561569689,85.56021650879568
56,2800.0,upper nasal dorsum,145.6263157894737,103.9578947368421,83.09210526315789
56,2800.0,lower nasal dorsum,225.63694267515925,170.7324840764331,140.98726114649682
56,2800.0,soft triangle,192.22285714285715,137.6742857142857,115.68571428571428
56,2800.0,left ala,211.22388059701493,154.5820895522388,125.53731343283582
56,2800.0,right ala,195.4070796460177,136.75221238938053,114.64601769911505
56,2800.0,nasal tip,226.0091743119266,168.39449541284404,141.5045871559633
56,2800.0,left lower nasal sidewall,202.68571428571428,147.28571428571428,116.7
56,2800.0,right lower nasal sidewall,185.15833333333333,133.45833333333334,109.625
56,2800.0,left mid nasal sidewall,177.57627118644066,128.35593220338984,98.83050847457628
56,2800.0,right mid nasal sidewall,169.46067415730337,121.5505617977528,96.67415730337079
56,2800.0,philtrum,126.70297029702971,81.8069306930693,66.96534653465346
56,2800.0,left upper lip,153.09022556390977,105.36842105263158,84.96992481203007
56,2800.0,right upper lip,157.09411764705882,111.49411764705883,93.2764705882353
56,2800.0,left nasolabial fold,170.5989847715736,123.18274111675127,99.41116751269035
56,2800.0,right nasolabial fold,152.34108527131784,109.15116279069767,89.25968992248062
56,2800.0,left temporal,188.8065693430657,144.09489051094891,111.39781021897811
56,2800.0,right temporal,155.67100977198697,114.6970684039088,88.93159609120521
56,2800.0,left malar,187.81874229346485,139.53267570900124,111.02466091245375
56,2800.0,right malar,170.24601769911504,124.1787610619469,99.90973451327433
56,2800.0,left lower cheek,160.4749642346209,120.9113018597997,95.3862660944206
56,2800.0,right lower cheek,154.4425087108014,113.01829268292683,88.7273519163763
56,2800.0,chin,127.48756218905473,89.31044776119403,69.31840796019901
56,2800.0,left marionette fold,135.8256880733945,99.4862385321101,75.96941896024465
56,2800.0,right marionette fold,125.7448132780083,89.48547717842324,68.47302904564316
57,2850.0,lower medial forehead,107.93571428571428,80.24285714285715,64.55
57,2850.0,left lower lateral forehead,164.25571428571428,121.81857142857143,92.6
57,2850.0,right lower lateral forehead,126.43911007025761,93.51639344262296,74.54449648711943
57,2850.0,glabella,142.07983761840325,104.29228687415426,85.50608930987822
57,2850.0,upper nasal dorsum,146.41379310344828,104.71618037135279,83.73740053050398
57,2850.0,lower nasal dorsum,225.70063694267515,170.89808917197453,140.656050955414
57,2850.0,soft triangle,191.33714285714285,136.69714285714286,114.77142857142857
57,2850.0,left ala,211.49253731343285,153.67164179104478,125.31343283582089
57,2850.0,right ala,195.30973451327435,136.71681415929203,114.4424778761062
57,2850.0,nasal tip,225.47706422018348,167.90825688073394,140.60550458715596
57,2850.0,left lower nasal sidewall,201.2948717948718,146.55128205128204,115.64102564102564
57,2850.0,right lower nasal sidewall,185.325,133.53333333333333,109.81666666666666
57,2850.0,left mid nasal sidewall,175.0,126.84615384615384,96.36538461538461
57,2850.0,right mid nasal sidewall,169.48314606741573,121.70786516853933,96.69662921348315
57,2850.0,philtrum,125.14778325123153,80.90147783251231,67.25615763546799
57,2850.0,left upper lip,157.3925925925926,109.32592592592593,88.5111111111111
57,2850.0,right upper lip,156.59883720930233,110.58720930232558,91.04069767441861
57,2850.0,left nasolabial fold,169.7461139896373,121.84974093264249,98.75129533678756
57,2850.0,right nasolabial fold,149.27626459143968,107.08171206225681,87.21400778210116
57,2850.0,left temporal,188.02230483271376,143.79553903345726,110.98513011152416
57,2850.0,right temporal,155.66666666666666,114.84276729559748,89.13364779874213
57,2850.0,left malar,187.28690476190476,139.18928571428572,110.74880952380953
57,2850.0,right malar,170.44343891402715,124.72036199095022,100.09954751131222
57,2850.0,left lower cheek,159.74435028248587,120.17937853107344,94.71610169491525
57,2850.0,right lower cheek,154.11301369863014,112.63356164383562,88.5625
57,2850.0,chin,129.11782178217823,90.90792079207921,70.0980198019802
57,2850.0,left marionette fold,135.84117647058824,98.98823529411764,75.6470588235294
57,2850.0,right marionette fold,125.85,89.40625,68.45
58,2900.0,lower medial forehead,107.28169014084507,79.77464788732394,64.21830985915493
58,2900.0,left lower lateral forehead,164.25571428571428,121.81857142857143,92.6
58,2900.0,right lower lateral forehead,127.04245283018868,93.96108490566037,74.88207547169812
58,2900.0,glabella,142.42349726775956,104.59426229508196,85.75956284153006
58,2900.0,upper nasal dorsum,145.03234501347708,103.60377358490567,82.83288409703503
58,2900.0,lower nasal dorsum,225.0496894409938,170.29192546583852,140.14906832298138
58,2900.0,soft triangle,192.3314917127072,137.5414364640884,115.37569060773481
58,2900.0,left ala,211.54285714285714,153.71428571428572,125.25714285714285
58,2900.0,right ala,198.06603773584905,139.28301886792454,116.70754716981132
58,2900.0,nasal tip,226.28181818181818,168.6818181818182,141.06363636363636
58,2900.0,left lower nasal sidewall,199.19718309859155,144.81690140845072,114.05633802816901
58,2900.0,right lower nasal sidewall,184.50393700787401,132.98425196850394,109.21259842519684
58,2900.0,left mid nasal sidewall,175.22222222222223,126.92592592592592,96.55555555555556
58,2900.0,right mid nasal sidewall,168.20238095238096,120.3452380952381,95.39285714285714
58,2900.0,philtrum,124.53030303030303,80.85353535353535,67.15656565656566
58,2900.0,left upper lip,159.29007633587787,111.10687022900764,89.80916030534351
58,2900.0,right upper lip,161.40718562874252,115.562874251497,94.95808383233533
58,2900.0,left nasolabial fold,168.53061224489795,120.39795918367346,97.4438775510204
58,2900.0,right nasolabial fold,148.9294117647059,106.69803921568628,86.72549019607843
58,2900.0,left temporal,188.03018867924527,143.92830188679244,111.09811320754717
58,2900.0,right temporal,157.3107890499195,116.09017713365539,90.14170692431561
58,2900.0,left malar,187.52058111380146,139.32445520581115,110.86440677966101
58,2900.0,right malar,170.44343891402715,124.72036199095022,100.09954751131222
58,2900.0,left lower cheek,160.09298998569386,120.37339055793991,94.82975679542203
58,2900.0,right lower cheek,154.43231441048036,112.88558951965065,88.75982532751091
58,2900.0,chin,128.98005982053837,90.7826520438684,70.02392821535393
58,2900.0,left marionette fold,136.09667673716012,99.2356495468278,75.80060422960725
58,2900.0,right marionette fold,126.10766045548654,89.65424430641822,68.6728778467909
59,2950.0,lower medial forehead,107.63380281690141,80.20422535211267,64.77640845070422
59,2950.0,left lower lateral forehead,164.91142857142856,121.77428571428571,93.04142857142857
59,2950.0,right lower lateral forehead,125.2909305064782,92.50647820965843,73.61601884570082
59,2950.0,glabella,142.6685006877579,104.85006877579092,86.02613480055021
59,2950.0,upper nasal dorsum,146.56901408450705,104.81408450704225,84.12957746478874
59,2950.0,lower nasal dorsum,225.0248447204969,170.29192546583852,140.13664596273293
59,2950.0,soft triangle,192.3953488372093,137.21511627906978,116.49418604651163
59,2950.0,left ala,212.27777777777777,154.05555555555554,127.55555555555556
59,2950.0,right ala,198.2,139.43636363636364,116.67272727272727
59,2950.0,nasal tip,226.1818181818182,168.5,141.8
59,2950.0,left lower nasal sidewall,201.1492537313433,146.46268656716418,115.34328358208955
59,2950.0,right lower nasal sidewall,186.216,134.52,110.776
59,2950.0,left mid nasal sidewall,175.74074074074073,127.37037037037037,96.81481481481481
59,2950.0,right mid nasal sidewall,169.17857142857142,121.35714285714286,96.51190476190476
59,2950.0,philtrum,124.64141414141415,80.84848484848484,66.21717171717172
59,2950.0,left upper lip,157.11811023622047,109.1259842519685,87.59055118110236
59,2950.0,right upper lip,160.61988304093566,114.81871345029239,95.21637426900585
59,2950.0,left nasolabial fold,169.09,120.245,98.025
59,2950.0,right nasolabial fold,147.87550200803213,105.49799196787149,86.16867469879519
59,2950.0,left temporal,188.60377358490567,143.77735849056603,111.43396226415095
59,2950.0,right temporal,157.97622820919176,116.43264659270999,90.2757527733756
59,2950.0,left malar,187.67430639324488,139.46562123039806,111.04825090470446
59,2950.0,right malar,170.6378676470588,124.89889705882354,100.23988970588235
59,2950.0,left lower cheek,158.80400572246066,119.25751072961373,94.02718168812589
59,2950.0,right lower cheek,153.7726075504829,112.2071992976295,88.15539947322212
59,2950.0,chin,130.58723828514456,91.93619142572282,70.94317048853439
59,2950.0,left marionette fold,135.62241887905606,99.3126843657817,76.11209439528024
59,2950.0,right marionette fold,126.45161290322581,89.66532258064517,68.88911290322581
60,3000.0,lower medial forehead,106.74119718309859,79.58626760563381,64.42781690140845
60,3000.0,left lower lateral forehead,163.49931412894375,120.71330589849109,91.99039780521262
60,3000.0,right lower lateral forehead,125.12089201877934,92.4800469483568,73.34272300469483
60,3000.0,glabella,142.7831491712707,104.94613259668509,85.97790055248619
60,3000.0,upper nasal dorsum,146.79718309859155,105.01971830985916,84.15774647887324
60,3000.0,lower nasal dorsum,224.79113924050634,170.0253164556962,139.79113924050634
60,3000.0,soft triangle,191.58823529411765,136.96470588235294,116.12352941176471
60,3000.0,left ala,212.95890410958904,154.6027397260274,127.58904109589041
60,3000.0,right ala,197.96363636363637,140.6090909090909,117.42727272727272
60,3000.0,nasal tip,226.01769911504425,168.30973451327435,141.60176991150442
60,3000.0,left lower nasal sidewall,202.5810810810811,147.55405405405406,116.24324324324324
60,3000.0,right lower nasal sidewall,186.888,135.56,111.632
60,3000.0,left mid nasal sidewall,176.2,127.7,97.3
60,3000.0,right mid nasal sidewall,169.28571428571428,121.47619047619048,96.64285714285714
60,3000.0,philtrum,124.87817258883248,80.56852791878173,67.16751269035532
60,3000.0,left upper lip,156.77862595419847,109.12977099236642,87.42748091603053
60,3000.0,right upper lip,160.5090909090909,115.36363636363636,94.34545454545454
60,3000.0,left nasolabial fold,168.81,119.985,97.21
60,3000.0,right nasolabial fold,147.0441767068273,104.89558232931726,85.62650602409639
60,3000.0,left temporal,188.69485294117646,143.8125,111.39338235294117
60,3000.0,right temporal,158.24486571879936,116.62717219589257,90.49447077409162
60,3000.0,left malar,187.82912154031288,139.58363417569194,111.38748495788207
60,3000.0,right malar,170.78158844765343,125.20036101083032,100.46209386281589
60,3000.0,left lower cheek,157.73455056179776,118.17134831460675,93.0252808988764
60,3000.0,right lower cheek,152.97025371828522,111.7331583552056,87.75153105861767
60,3000.0,chin,132.19477911646587,92.87449799196787,71.80722891566265
60,3000.0,left marionette fold,136.334375,100.275,76.0375
60,3000.0,right marionette fold,127.16460905349794,90.35185185185185,69.32098765432099
61,3050.0,lower medial forehead,106.06597222222223,79.09375,64.0625
61,3050.0,left lower lateral forehead,163.49931412894375,120.71330589849109,91.99039780521262
61,3050.0,right lower lateral forehead,125.58989424206815,92.83078730904818,73.62279670975323
61,3050.0,glabella,142.7831491712707,104.94613259668509,85.97790055248619
61,3050.0,upper nasal dorsum,145.89285714285714,104.2967032967033,83.56868131868131
61,3050.0,lower nasal dorsum,223.90243902439025,169.3109756097561,139.2560975609756
61,3050.0,soft triangle,190.7674418604651,136.19767441860466,115.38953488372093
61,3050.0,left ala,212.95890410958904,154.6027397260274,127.58904109589041
61,3050.0,right ala,197.54716981132074,140.12264150943398,117.02830188679245
61,3050.0,nasal tip,226.01769911504425,168.30973451327435,141.60176991150442
61,3050.0,left lower nasal sidewall,202.5810810810811,147.55405405405406,116.24324324324324
61,3050.0,right lower nasal sidewall,184.8235294117647,133.72268907563026,109.78151260504201
61,3050.0,left mid nasal sidewall,176.2,127.7,97.3
61,3050.0,right mid nasal sidewall,169.28571428571428,121.47619047619048,96.64285714285714
61,3050.0,philtrum,124.87817258883248,80.56852791878173,67.16751269035532
61,3050.0,left upper lip,154.84558823529412,107.22058823529412,85.94117647058823
61,3050.0,right upper lip,160.5090909090909,115.36363636363636,94.34545454545454
61,3050.0,left nasolabial fold,168.71657754010695,119.57219251336899,97.07486631016043
61,3050.0,right nasolabial fold,147.0441767068273,104.89558232931726,85.62650602409639
61,3050.0,left temporal,188.67957746478874,143.8661971830986,111.59859154929578
61,3050.0,right temporal,155.76352395672333,114.65533230293663,88.9258114374034
61,3050.0,left malar,188.07535885167465,139.7775119617225,111.5633971291866
61,3050.0,right malar,170.69529837251355,125.13381555153707,100.40867992766727
61,3050.0,left lower cheek,158.16129032258064,118.45582047685835,93.19495091164096
61,3050.0,right lower cheek,153.14739629302736,111.84730803177405,87.83671668137687
61,3050.0,chin,132.9385699899295,93.42195367573011,72.17321248741189
61,3050.0,left marionette fold,136.08814589665653,100.05775075987842,75.91185410334346
61,3050.0,right marionette fold,127.15811088295688,90.36755646817248,69.3305954825462
62,3100.0,lower medial forehead,103.79757785467127,77.54671280276817,62.07612456747405
62,3100.0,left lower lateral forehead,163.4896551724138,120.39586206896551,91.89103448275863
62,3100.0,right lower lateral forehead,124.53341013824885,91.87903225806451,72.92165898617512
62,3100.0,glabella,142.7743243243243,104.79864864864865,86.06216216216217
62,3100.0,upper nasal dorsum,145.53846153846155,104.00824175824175,83.26648351648352
62,3100.0,lower nasal dorsum,223.64634146341464,169.1280487804878,138.79268292682926
62,3100.0,soft triangle,191.9,137.31764705882352,115.26470588235294
62,3100.0,left ala,213.25,155.19736842105263,126.25
62,3100.0,right ala,197.52252252252254,140.0,117.32432432432432
62,3100.0,nasal tip,226.09734513274336,168.3362831858407,140.56637168141592
62,3100.0,left lower nasal sidewall,201.5068493150685,146.6027397260274,115.3013698630137
62,3100.0,right lower nasal sidewall,185.40322580645162,134.16935483870967,110.31451612903226
62,3100.0,left mid nasal sidewall,175.64,127.16,96.76
62,3100.0,right mid nasal sidewall,169.28571428571428,121.47619047619048,96.64285714285714
62,3100.0,philtrum,124.28125,79.97395833333333,67.67708333333333
62,3100.0,left upper lip,156.87786259541986,108.82442748091603,89.62595419847328
62,3100.0,right upper lip,160.35087719298247,114.78362573099415,94.21052631578948
62,3100.0,left nasolabial fold,168.665,119.89,97.63
62,3100.0,right nasolabial fold,146.81274900398407,104.37848605577689,85.25099601593625
62,3100.0,left temporal,188.85813148788927,144.04498269896195,111.55017301038062
62,3100.0,right temporal,155.1571648690293,114.28659476117103,88.73805855161787
62,3100.0,left malar,188.98448687350836,140.62649164677805,111.89379474940334
62,3100.0,right malar,170.83996383363473,125.23146473779386,100.57414104882459
62,3100.0,left lower cheek,156.93009985734665,117.60057061340942,92.39657631954351
62,3100.0,right lower cheek,152.68508771929825,111.65526315789474,87.66666666666667
62,3100.0,chin,132.36622583926754,92.66022380467955,71.8056968463886
62,3100.0,left marionette fold,136.9667673716012,100.61027190332327,76.50151057401813
62,3100.0,right marionette fold,126.89684210526316,89.94526315789474,69.10105263157895
63,3150.0,lower medial forehead,103.56996587030717,77.38054607508532,62.022184300341294
63,3150.0,left lower lateral forehead,163.85241379310344,120.82620689655172,92.21793103448276
63,3150.0,right lower lateral forehead,124.98165137614679,92.30963302752293,73.26949541284404
63,3150.0,glabella,142.7116154873164,104.67022696929239,86.38317757009345
63,3150.0,upper nasal dorsum,145.48907103825135,103.96174863387978,82.92622950819673
63,3150.0,lower nasal dorsum,223.84117647058824,169.0529411764706,139.4470588235294
63,3150.0,soft triangle,191.8095238095238,137.16666666666666,115.71428571428571
63,3150.0,left ala,213.47222222222223,155.13888888888889,127.54166666666667
63,3150.0,right ala,195.60683760683762,138.52991452991452,115.94017094017094
63,3150.0,nasal tip,225.38532110091742,167.3119266055046,140.90825688073394
63,3150.0,left lower nasal sidewall,201.6216216216216,146.9189189189189,115.75675675675676
63,3150.0,right lower nasal sidewall,186.0,134.35652173913044,110.69565217391305
63,3150.0,left mid nasal sidewall,175.68,127.14,96.74
63,3150.0,right mid nasal sidewall,170.3978494623656,122.59139784946237,97.6989247311828
63,3150.0,philtrum,125.02463054187191,80.80788177339902,66.49753694581281
63,3150.0,left upper lip,155.8,107.95384615384616,86.78461538461538
63,3150.0,right upper lip,158.19883040935673,112.41520467836257,93.28070175438596
63,3150.0,left nasolabial fold,169.15,120.595,97.935
63,3150.0,right nasolabial fold,148.0040650406504,105.58943089430895,86.46341463414635
63,3150.0,left temporal,188.70068027210885,143.95238095238096,111.4421768707483
63,3150.0,right temporal,155.32394366197184,114.38654147104852,88.83881064162755
63,3150.0,left malar,189.91319857312723,141.45422116527942,112.53864447086801
63,3150.0,right malar,170.72999120492526,125.07387862796834,100.44678979771328
63,3150.0,left lower cheek,156.3568345323741,117.00143884892087,92.48776978417266
63,3150.0,right lower cheek,152.31473408892765,111.48474280732346,87.10374891020052
63,3150.0,chin,131.6893106893107,91.95604395604396,71.47452547452548
63,3150.0,left marionette fold,138.16216216216216,101.5945945945946,77.36936936936937
63,3150.0,right marionette fold,126.4421052631579,89.28210526315789,69.01894736842105
64,3200.0,lower medial forehead,103.56996587030717,77.38054607508532,62.022184300341294
64,3200.0,left lower lateral forehead,163.92747559274756,120.86331938633194,92.17433751743376
64,3200.0,right lower lateral forehead,124.98165137614679,92.30963302752293,73.26949541284404
64,3200.0,glabella,142.73552631578949,104.70657894736843,86.42236842105264
64,3200.0,upper nasal dorsum,146.26415094339623,104.59029649595688,83.4878706199461
64,3200.0,lower nasal dorsum,224.16265060240963,169.34939759036143,139.67469879518072
64,3200.0,soft triangle,191.03048780487805,136.5121951219512,115.23780487804878
64,3200.0,left ala,213.17391304347825,154.8695652173913,127.42028985507247
64,3200.0,right ala,195.32203389830508,138.25423728813558,115.71186440677967
64,3200.0,nasal tip,225.38532110091742,167.3119266055046,140.90825688073394
64,3200.0,left lower nasal sidewall,203.5125,148.5125,117.225
64,3200.0,right lower nasal sidewall,185.54166666666666,134.01666666666668,110.325
64,3200.0,left mid nasal sidewall,175.68,127.14,96.74
64,3200.0,right mid nasal sidewall,170.7078651685393,122.93258426966293,98.01123595505618
64,3200.0,philtrum,126.515625,81.53125,67.22395833333333
64,3200.0,left upper lip,154.06106870229007,106.54198473282443,85.58778625954199
64,3200.0,right upper lip,158.88484848484848,112.93333333333334,93.7090909090909
64,3200.0,left nasolabial fold,170.9796954314721,122.41624365482234,99.44670050761421
64,3200.0,right nasolabial fold,151.33766233766235,109.1038961038961,89.17316017316017
64,3200.0,left temporal,189.40942028985506,144.39492753623188,111.69202898550725
64,3200.0,right temporal,155.42105263157896,114.45295055821371,88.90271132376395
64,3200.0,left malar,189.69555035128806,141.31733021077284,112.42037470725995
64,3200.0,right malar,170.51525719267656,124.89625108979948,100.30165649520488
64,3200.0,left lower cheek,156.7816593886463,117.11499272197962,92.40756914119359
64,3200.0,right lower cheek,152.33391608391608,111.51923076923077,87.12412587412588
64,3200.0,chin,132.3744855967078,92.57613168724279,71.88271604938272
64,3200.0,left marionette fold,138.54430379746836,101.93987341772151,77.58544303797468
64,3200.0,right marionette fold,126.66236559139784,89.47741935483872,69.09247311827957
65,3250.0,lower medial forehead,104.0432525951557,77.73356401384083,62.42560553633218
65,3250.0,left lower lateral forehead,163.63513513513513,120.67567567567568,91.96216216216216
65,3250.0,right lower lateral forehead,124.53881278538813,91.78424657534246,73.39497716894977
65,3250.0,glabella,142.95193591455273,104.8785046728972,86.66622162883846
65,3250.0,upper nasal dorsum,145.49180327868854,104.36065573770492,83.25136612021858
65,3250.0,lower nasal dorsum,224.08235294117648,169.35294117647058,139.6529411764706
65,3250.0,soft triangle,191.5952380952381,136.98809523809524,115.44642857142857
65,3250.0,left ala,212.9041095890411,154.73972602739727,126.97260273972603
65,3250.0,right ala,195.1150442477876,137.87610619469027,115.47787610619469
65,3250.0,nasal tip,225.4862385321101,167.41284403669724,140.9724770642202
65,3250.0,left lower nasal sidewall,201.02702702702703,146.16216216216216,115.13513513513513
65,3250.0,right lower nasal sidewall,184.28695652173914,132.83478260869566,109.25217391304348
65,3250.0,left mid nasal sidewall,175.42,127.22,96.82
65,3250.0,right mid nasal sidewall,169.91011235955057,122.23595505617978,97.24719101123596
65,3250.0,philtrum,125.86294416243655,81.85786802030456,67.71573604060913
65,3250.0,left upper lip,156.36029411764707,108.70588235294117,87.59558823529412
65,3250.0,right upper lip,160.5438596491228,114.28070175438596,95.12280701754386
65,3250.0,left nasolabial fold,170.655,122.07,99.385
65,3250.0,right nasolabial fold,150.29268292682926,106.67886178861788,88.0609756097561
65,3250.0,left temporal,188.84892086330936,144.03956834532374,111.02877697841727
65,3250.0,right temporal,155.53957996768983,114.60743134087238,89.25525040387723
65,3250.0,left malar,190.65879574970484,142.16056670602126,113.25737898465171
65,3250.0,right malar,170.92348284960423,125.37818821459983,100.62005277044855
65,3250.0,left lower cheek,157.58357771260998,117.85043988269794,93.03519061583577
65,3250.0,right lower cheek,153.0360281195079,112.17486818980667,87.99033391915641
65,3250.0,chin,131.63581488933602,91.51911468812877,71.44164989939638
65,3250.0,left marionette fold,138.6158536585366,101.96646341463415,77.10975609756098
65,3250.0,right marionette fold,125.6890756302521,88.6953781512605,68.68697478991596
66,3300.0,lower medial forehead,104.08191126279864,77.72184300341297,62.39590443686007
66,3300.0,left lower lateral forehead,164.11459754433832,121.03137789904503,92.22783083219645
66,3300.0,right lower lateral forehead,124.53881278538813,91.78424657534246,73.39497716894977
66,3300.0,glabella,143.5237449118046,105.39077340569878,87.07598371777476
66,3300.0,upper nasal dorsum,144.38563829787233,103.46808510638297,82.65957446808511
66,3300.0,lower nasal dorsum,223.94642857142858,169.23809523809524,139.61904761904762
66,3300.0,soft triangle,191.5952380952381,136.98809523809524,115.44642857142857
66,3300.0,left ala,213.05555555555554,154.875,127.05555555555556
66,3300.0,right ala,195.1150442477876,137.87610619469027,115.47787610619469
66,3300.0,nasal tip,225.74107142857142,167.71428571428572,141.03571428571428
66,3300.0,left lower nasal sidewall,201.02702702702703,146.16216216216216,115.13513513513513
66,3300.0,right lower nasal sidewall,184.28695652173914,132.83478260869566,109.25217391304348
66,3300.0,left mid nasal sidewall,175.42,127.22,96.82
66,3300.0,right mid nasal sidewall,170.96774193548387,123.25806451612904,98.29032258064517
66,3300.0,philtrum,125.86294416243655,81.85786802030456,67.71573604060913
66,3300.0,left upper lip,155.64885496183206,107.99236641221374,86.9618320610687
66,3300.0,right upper lip,160.5438596491228,114.28070175438596,95.12280701754386
66,3300.0,left nasolabial fold,170.59803921568627,122.04901960784314,99.34803921568627
66,3300.0,right nasolabial fold,150.29268292682926,106.67886178861788,88.0609756097561
66,3300.0,left temporal,190.22140221402213,145.09225092250924,111.81180811808117
66,3300.0,right temporal,155.53957996768983,114.60743134087238,89.25525040387723
66,3300.0,left malar,190.65879574970484,142.16056670602126,113.25737898465171
66,3300.0,right malar,170.92348284960423,125.37818821459983,100.62005277044855
66,3300.0,left lower cheek,157.58357771260998,117.85043988269794,93.03519061583577
66,3300.0,right lower cheek,152.89817232375978,112.0574412532637,87.8981723237598
66,3300.0,chin,131.63581488933602,91.51911468812877,71.44164989939638
66,3300.0,left marionette fold,138.72615384615384,102.08,77.18461538461538
66,3300.0,right marionette fold,125.59569892473118,88.61505376344086,68.55698924731183
67,3350.0,lower medial forehead,104.08191126279864,77.72184300341297,62.39590443686007
67,3350.0,left lower lateral forehead,164.11459754433832,121.03137789904503,92.22783083219645
67,3350.0,right lower lateral forehead,124.53881278538813,91.78424657534246,73.39497716894977
67,3350.0,glabella,143.5237449118046,105.39077340569878,87.07598371777476
67,3350.0,upper nasal dorsum,144.38563829787233,103.46808510638297,82.65957446808511
67,3350.0,lower nasal dorsum,223.94642857142858,169.23809523809524,139.61904761904762
67,3350.0,soft triangle,191.5952380952381,136.98809523809524,115.44642857142857
67,3350.0,left ala,212.9041095890411,154.73972602739727,126.97260273972603
67,3350.0,right ala,195.1150442477876,137.87610619469027,115.47787610619469
67,3350.0,nasal tip,225.74107142857142,167.71428571428572,141.03571428571428
67,3350.0,left lower nasal sidewall,201.02702702702703,146.16216216216216,115.13513513513513
67,3350.0,right lower nasal sidewall,184.28695652173914,132.83478260869566,109.25217391304348
67,3350.0,left mid nasal sidewall,175.42,127.22,96.82
67,3350.0,right mid nasal sidewall,170.96774193548387,123.25806451612904,98.29032258064517
67,3350.0,philtrum,125.86294416243655,81.85786802030456,67.71573604060913
67,3350.0,left upper lip,155.64885496183206,107.99236641221374,86.9618320610687
67,3350.0,right upper lip,160.5438596491228,114.28070175438596,95.12280701754386
67,3350.0,left nasolabial fold,170.59803921568627,122.04901960784314,99.34803921568627
67,3350.0,right nasolabial fold,150.29268292682926,106.67886178861788,88.0609756097561
67,3350.0,left temporal,190.22140221402213,145.09225092250924,111.81180811808117
