frame,time,ROI,BVP,BPM
7,350.0,glabella,-0.26057174004268935,52.734375
7,350.0,upper nasal dorsum,-0.08896027306307837,55.6640625
7,350.0,lower nasal dorsum,0.17657143187877616,58.59375
7,350.0,soft triangle,0.17230219610000935,54.19921875
7,350.0,left ala,0.18544672509883114,55.6640625
7,350.0,right ala,0.08925054889596057,46.875
7,350.0,nasal tip,0.23804925166335528,61.5234375
7,350.0,left lower nasal sidewall,-0.023523988132204198,175.78125
7,350.0,right lower nasal sidewall,-0.1504837859607491,82.03125
7,350.0,left mid nasal sidewall,0.004853712771165289,76.171875
7,350.0,right mid nasal sidewall,-0.615667614023993,95.21484375
7,350.0,philtrum,0.530382045661036,42.48046875
7,350.0,left upper lip,1.5264005325507386,41.015625
7,350.0,right upper lip,-0.5063909490128377,153.80859375
7,350.0,left nasolabial fold,0.38139008390013907,41.015625
7,350.0,right nasolabial fold,0.3877356765603291,90.8203125
7,350.0,left temporal,0.0714142872462927,52.734375
7,350.0,right temporal,0.13191554725948618,108.3984375
7,350.0,left malar,0.7632644748107749,39.55078125
7,350.0,right malar,-0.13893020428516978,77.63671875
7,350.0,left lower cheek,0.5938193422770239,77.63671875
7,350.0,right lower cheek,-0.1498600224351611,62.98828125
7,350.0,chin,0.20613654479334462,123.046875
7,350.0,left marionette fold,0.24838104698802932,46.875
7,350.0,right marionette fold,0.046409690358728786,64.453125
8,400.0,lower medial forehead,-0.14924744272708917,152.34375
8,400.0,left lower lateral forehead,-0.5296487339525044,43.9453125
8,400.0,right lower lateral forehead,0.16244514943735047,60.05859375
8,400.0,glabella,-0.2311549209330878,52.734375
8,400.0,upper nasal dorsum,-0.03571996164038746,55.6640625
8,400.0,lower nasal dorsum,0.18617729591451765,58.59375
8,400.0,soft triangle,0.2205053179007601,54.19921875
8,400.0,left ala,0.21521126743654492,55.6640625
8,400.0,right ala,0.008783498017360716,46.875
8,400.0,nasal tip,0.2627714495567192,61.5234375
8,400.0,left lower nasal sidewall,0.07955043174600157,175.78125
8,400.0,right lower nasal sidewall,-0.16019147236178521,82.03125
8,400.0,left mid nasal sidewall,-0.02296308395675237,76.171875
8,400.0,right mid nasal sidewall,-0.5625710120587968,95.21484375
8,400.0,philtrum,0.5364036656933299,42.48046875
8,400.0,left upper lip,1.3893871891008895,41.015625
8,400.0,right upper lip,-0.5601972175268993,153.80859375
8,400.0,left nasolabial fold,0.3679727891458685,41.015625
8,400.0,right nasolabial fold,0.36712414974886315,90.8203125
8,400.0,left temporal,-0.036849413867304226,52.734375
8,400.0,right temporal,0.15407816607580224,108.3984375
8,400.0,left malar,0.6827852465092126,39.55078125
8,400.0,right malar,-0.11136969452634922,77.63671875
8,400.0,left lower cheek,0.5031418835297526,77.63671875
8,400.0,right lower cheek,-0.16475173768705775,62.98828125
8,400.0,chin,0.1880726461654005,123.046875
8,400.0,left marionette fold,0.25323947855751,46.875
8,400.0,right marionette fold,0.08543395801001964,64.453125
9,450.0,lower medial forehead,-0.13428735432504077,152.34375
9,450.0,left lower lateral forehead,-0.4463435553393764,43.9453125
9,450.0,right lower lateral forehead,0.18223962083675177,60.05859375
9,450.0,glabella,-0.19267726969957563,52.734375
9,450.0,upper nasal dorsum,0.020027176487674075,55.6640625
9,450.0,lower nasal dorsum,0.19201909914374368,58.59375
9,450.0,soft triangle,0.2699496716884051,54.19921875
9,450.0,left ala,0.22997281614421738,55.6640625
9,450.0,right ala,-0.08817266038179897,46.875
9,450.0,nasal tip,0.29656012284383576,61.5234375
9,450.0,left lower nasal sidewall,0.1897188533948391,175.78125
9,450.0,right lower nasal sidewall,-0.15450684355670785,82.03125
9,450.0,left mid nasal sidewall,-0.04292214132941321,76.171875
9,450.0,right mid nasal sidewall,-0.464177440617317,95.21484375
9,450.0,philtrum,0.5358675565562034,42.48046875
9,450.0,left upper lip,1.2026626653459784,41.015625
9,450.0,right upper lip,-0.5804992870610953,153.80859375
9,450.0,left nasolabial fold,0.35278512444071597,41.015625
9,450.0,right nasolabial fold,0.3409491617680258,90.8203125
9,450.0,left temporal,-0.1579495203020718,52.734375
9,450.0,right temporal,0.16449549450969028,108.3984375
9,450.0,left malar,0.5655363841315912,39.55078125
9,450.0,right malar,-0.07842454160767025,77.63671875
9,450.0,left lower cheek,0.3872630638512282,77.63671875
9,450.0,right lower cheek,-0.16595313804334044,62.98828125
9,450.0,chin,0.14834151225858458,123.046875
9,450.0,left marionette fold,0.24589577591527148,46.875
9,450.0,right marionette fold,0.1190607437114802,64.453125
10,500.0,lower medial forehead,-0.12754629107511162,152.34375
10,500.0,left lower lateral forehead,-0.35877413180375445,43.9453125
10,500.0,right lower lateral forehead,0.20065340485620858,60.05859375
10,500.0,glabella,-0.15422983777594998,52.734375
10,500.0,upper nasal dorsum,0.06890251402906304,55.6640625
10,500.0,lower nasal dorsum,0.19542245520826612,58.59375
10,500.0,soft triangle,0.3132716951580661,54.19921875
10,500.0,left ala,0.22245049641789685,55.6640625
10,500.0,right ala,-0.19293486812538813,46.875
10,500.0,nasal tip,0.33826573683887,61.5234375
10,500.0,left lower nasal sidewall,0.28903709265967226,175.78125
10,500.0,right lower nasal sidewall,-0.13227072173685483,82.03125
10,500.0,left mid nasal sidewall,-0.05030453545342726,76.171875
10,500.0,right mid nasal sidewall,-0.33103531456408725,95.21484375
10,500.0,philtrum,0.5393346582346114,42.48046875
10,500.0,left upper lip,1.0122874896620804,41.015625
10,500.0,right upper lip,-0.5568171869962645,153.80859375
10,500.0,left nasolabial fold,0.3496981166295049,41.015625
10,500.0,right nasolabial fold,0.3196662965065288,90.8203125
10,500.0,left temporal,-0.27325546572772635,52.734375
10,500.0,right temporal,0.15894835153285777,108.3984375
10,500.0,left malar,0.43180002782105653,39.55078125
10,500.0,right malar,-0.046760729841428865,77.63671875
10,500.0,left lower cheek,0.2680950622201831,77.63671875
10,500.0,right lower cheek,-0.15107700735086507,62.98828125
10,500.0,chin,0.08844531146876386,123.046875
10,500.0,left marionette fold,0.22939764680734157,46.875
10,500.0,right marionette fold,0.1394146208669542,64.453125
11,550.0,lower medial forehead,-0.13275959966071557,152.34375
11,550.0,left lower lateral forehead,-0.28172495261384367,43.9453125
11,550.0,right lower lateral forehead,0.21507766397070058,60.05859375
11,550.0,glabella,-0.1244078304118277,52.734375
11,550.0,upper nasal dorsum,0.1037128459634017,55.6640625
11,550.0,lower nasal dorsum,0.1982660663766451,58.59375
11,550.0,soft triangle,0.3414060831683388,54.19921875
11,550.0,left ala,0.18599613281177815,55.6640625
11,550.0,right ala,-0.29691575564632244,46.875
11,550.0,nasal tip,0.3813616378230275,61.5234375
11,550.0,left lower nasal sidewall,0.359200963679672,175.78125
11,550.0,right lower nasal sidewall,-0.09504282494949201,82.03125
11,550.0,left mid nasal sidewall,-0.042982364317074966,76.171875
11,550.0,right mid nasal sidewall,-0.17723257161713935,95.21484375
11,550.0,philtrum,0.5539465569240786,42.48046875
11,550.0,left upper lip,0.8575013629533038,41.015625
11,550.0,right upper lip,-0.48260248886713036,153.80859375
11,550.0,left nasolabial fold,0.3687489264140788,41.015625
11,550.0,right nasolabial fold,0.30948505760283773,90.8203125
11,550.0,left temporal,-0.3650025139635135,52.734375
11,550.0,right temporal,0.13552050784193467,108.3984375
11,550.0,left malar,0.3001834240745982,39.55078125
11,550.0,right malar,-0.022059568422700234,77.63671875
11,550.0,left lower cheek,0.16396996267194194,77.63671875
11,550.0,right lower cheek,-0.12088833821831163,62.98828125
11,550.0,chin,0.011708513875103299,123.046875
11,550.0,left marionette fold,0.20850476246975527,46.875
11,550.0,right marionette fold,0.14021827574440623,64.453125
12,600.0,lower medial forehead,-0.14959018427291945,152.34375
12,600.0,left lower lateral forehead,-0.22523092548965537,43.9453125
12,600.0,right lower lateral forehead,0.2224964961361593,60.05859375
12,600.0,glabella,-0.10996749921394154,52.734375
12,600.0,upper nasal dorsum,0.1207324991500408,55.6640625
12,600.0,lower nasal dorsum,0.20271436656946296,58.59375
12,600.0,soft triangle,0.34483706929317526,54.19921875
12,600.0,left ala,0.11558689058311697,55.6640625
12,600.0,right ala,-0.39296595284190866,46.875
12,600.0,nasal tip,0.41469447244393015,61.5234375
12,600.0,left lower nasal sidewall,0.3841803434454454,175.78125
12,600.0,right lower nasal sidewall,-0.0473379711485093,82.03125
12,600.0,left mid nasal sidewall,-0.02204228320534559,76.171875
12,600.0,right mid nasal sidewall,-0.018970165802468568,95.21484375
12,600.0,philtrum,0.5818935090282268,42.48046875
12,600.0,left upper lip,0.7643781837740888,41.015625
