frame,time,ROI,BVP,BPM
9,450.0,nasal tip,0.06512774953528484,61.5234375
9,450.0,left lower nasal sidewall,0.07863251690432548,177.24609375
9,450.0,right lower nasal sidewall,-0.006949533141925414,71.77734375
9,450.0,left mid nasal sidewall,0.08111175582678765,77.63671875
9,450.0,right mid nasal sidewall,-0.0693998463128446,90.8203125
9,450.0,philtrum,-0.003156751529042088,46.875
9,450.0,left upper lip,-0.02525551704615029,52.734375
9,450.0,right upper lip,-0.06803166243726062,155.2734375
9,450.0,left nasolabial fold,-0.024902115643602948,45.41015625
9,450.0,right nasolabial fold,0.048249643768986224,92.28515625
9,450.0,left temporal,-0.0025335941968997228,55.6640625
9,450.0,right temporal,0.04630984347490641,108.3984375
9,450.0,left malar,0.030251864822153356,57.12890625
9,450.0,right malar,-0.013301516569259165,80.56640625
9,450.0,left lower cheek,-0.025145756586803847,64.453125
9,450.0,right lower cheek,-0.022521562498648465,62.98828125
9,450.0,chin,0.033087565036078494,124.51171875
9,450.0,left marionette fold,0.009386837093864238,54.19921875
9,450.0,right marionette fold,-0.0259311613747321,58.59375
10,500.0,lower medial forehead,0.042292779132862786,159.66796875
10,500.0,left lower lateral forehead,-0.007418372307191474,60.05859375
10,500.0,right lower lateral forehead,0.04710591711503161,77.63671875
10,500.0,glabella,-0.00945352159750788,51.26953125
10,500.0,upper nasal dorsum,0.0404274178879012,51.26953125
10,500.0,lower nasal dorsum,0.017785541312330167,58.59375
10,500.0,soft triangle,0.04343739576754803,52.734375
10,500.0,left ala,0.009063989474474635,52.734375
10,500.0,right ala,0.03267173610010837,114.2578125
10,500.0,nasal tip,0.08018638943358333,61.5234375
10,500.0,left lower nasal sidewall,0.09245387195435655,177.24609375
10,500.0,right lower nasal sidewall,-0.005713842329261514,71.77734375
10,500.0,left mid nasal sidewall,0.07796164665688879,77.63671875
10,500.0,right mid nasal sidewall,-0.05611544878953884,90.8203125
10,500.0,philtrum,0.019506158294300212,46.875
10,500.0,left upper lip,-0.02226530876542726,52.734375
10,500.0,right upper lip,-0.07690899312269328,155.2734375
10,500.0,left nasolabial fold,-0.012392990263692732,45.41015625
10,500.0,right nasolabial fold,0.06046146150575414,92.28515625
10,500.0,left temporal,-0.017997659562736135,55.6640625
