frame,time,ROI,BVP,BPM
8,400.0,left mid nasal sidewall,-0.02169168168906792,76.171875
8,400.0,right mid nasal sidewall,-0.5618078567842432,95.21484375
8,400.0,philtrum,0.5299550994646355,42.48046875
8,400.0,left upper lip,1.5463536357791432,41.015625
8,400.0,right upper lip,-0.5559948344372362,153.80859375
8,400.0,left nasolabial fold,0.37500576667389357,41.015625
8,400.0,right nasolabial fold,0.36964673408541787,89.35546875
8,400.0,left temporal,-0.03484927017934918,52.734375
8,400.0,right temporal,0.15485974005117348,108.3984375
8,400.0,left malar,0.6800005953876392,39.55078125
8,400.0,right malar,-0.11327216072161496,77.63671875
8,400.0,left lower cheek,0.5021647719692106,79.1015625
8,400.0,right lower cheek,-0.16381806988041894,62.98828125
8,400.0,chin,0.1839765340728757,123.046875
8,400.0,left marionette fold,0.2563751724986506,46.875
8,400.0,right marionette fold,0.09260450907933071,64.453125
9,450.0,lower medial forehead,-0.13219938188315447,152.34375
9,450.0,left lower lateral forehead,-0.4417427288223619,45.41015625
9,450.0,right lower lateral forehead,0.18958104519000407,60.05859375
9,450.0,glabella,-0.192220359942777,52.734375
9,450.0,upper nasal dorsum,0.020439188062848435,55.6640625
9,450.0,lower nasal dorsum,0.19157230297224975,58.59375
9,450.0,soft triangle,0.27203715881345897,54.19921875
9,450.0,left ala,0.23319281884546972,55.6640625
9,450.0,right ala,-0.07799202684135817,46.875
9,450.0,nasal tip,0.2918522193324546,61.5234375
9,450.0,left lower nasal sidewall,0.20160160023969517,175.78125
9,450.0,right lower nasal sidewall,-0.15000182689112795,82.03125
9,450.0,left mid nasal sidewall,-0.041708923163514544,76.171875
9,450.0,right mid nasal sidewall,-0.46369795041403433,95.21484375
9,450.0,philtrum,0.5307618533450408,42.48046875
9,450.0,left upper lip,1.3431688265553028,41.015625
9,450.0,right upper lip,-0.5768637812548093,153.80859375
9,450.0,left nasolabial fold,0.35879353230926975,41.015625
9,450.0,right nasolabial fold,0.34323403819737625,89.35546875
9,450.0,left temporal,-0.1570348572068832,52.734375
9,450.0,right temporal,0.16553576878838794,108.3984375
9,450.0,left malar,0.5634575870027138,39.55078125
9,450.0,right malar,-0.08014540419419384,77.63671875
9,450.0,left lower cheek,0.38738202361788665,79.1015625
9,450.0,right lower cheek,-0.1649817189792118,62.98828125
9,450.0,chin,0.1442710979430498,123.046875
9,450.0,left marionette fold,0.2485264992464879,46.875
9,450.0,right marionette fold,0.12581101406683484,64.453125
10,500.0,lower medial forehead,-0.1256087597114048,152.34375
10,500.0,left lower lateral forehead,-0.354414536838737,45.41015625
10,500.0,right lower lateral forehead,0.20702334926051807,60.05859375
10,500.0,glabella,-0.1538186942109053,52.734375
10,500.0,upper nasal dorsum,0.06933739704705046,55.6640625
10,500.0,lower nasal dorsum,0.19539245022548118,58.59375
10,500.0,soft triangle,0.31536201266577246,54.19921875
10,500.0,left ala,0.2257919005347341,55.6640625
10,500.0,right ala,-0.1834873518454556,46.875
10,500.0,nasal tip,0.33428005737876415,61.5234375
10,500.0,left lower nasal sidewall,0.30006966493599785,175.78125
10,500.0,right lower nasal sidewall,-0.12836650075270697,82.03125
10,500.0,left mid nasal sidewall,-0.04914965639935413,76.171875
10,500.0,right mid nasal sidewall,-0.33068636560356857,95.21484375
10,500.0,philtrum,0.5364604297779433,42.48046875
10,500.0,left upper lip,1.135499383354684,41.015625
10,500.0,right upper lip,-0.5539657855639676,153.80859375
10,500.0,left nasolabial fold,0.35494445331583496,41.015625
10,500.0,right nasolabial fold,0.32113752701949105,89.35546875
10,500.0,left temporal,-0.2732407317317441,52.734375
10,500.0,right temporal,0.1601818419766683,108.3984375
10,500.0,left malar,0.4304413394777801,39.55078125
10,500.0,right malar,-0.04825456140911849,77.63671875
10,500.0,left lower cheek,0.2688135437105173,79.1015625
10,500.0,right lower cheek,-0.1500877826422685,62.98828125
10,500.0,chin,0.08461837136110786,123.046875
10,500.0,left marionette fold,0.23126259989411183,46.875
10,500.0,right marionette fold,0.1455429473286439,64.453125
11,550.0,lower medial forehead,-0.13098738514921873,152.34375
11,550.0,left lower lateral forehead,-0.2776657375136464,45.41015625
11,550.0,right lower lateral forehead,0.2203822854966933,60.05859375
11,550.0,glabella,-0.12405308211167317,52.734375
11,550.0,upper nasal dorsum,0.10413639422680157,55.6640625
11,550.0,lower nasal dorsum,0.1986162136165295,58.59375
11,550.0,soft triangle,0.3434357571327086,54.19921875
11,550.0,left ala,0.189132087672636,55.6640625
11,550.0,right ala,-0.28776033720328814,46.875
11,550.0,nasal tip,0.3785396036042484,61.5234375
